Dialogue,True_Symptom,Extracted_Symptom
"""I'm experiencing frequent, yet mildly irritating abdominal discomfort that occasionally disrupts my daily routine, causing minor inconvenience but not significantly impacting my ability to perform normal tasks.""",Abdominal pain,Abdominal pain
"""Severe Abdominal Pain, Interfering with Daily Activities, Occurring Frequently, Including Cramping, Bloating, Nausea, Vomiting, Diarrhea, Constipation, Loss of Appetite, Feeling of Fullness, Difficulty Sleeping, Irritability, Anxiety.""",Abdominal pain,"Abdominal pain, Bloating, Constipation, Diarrhea, Loss of appetite"
"""I've got this gnawing pain in my stomach that's been really bad, it's like nothing I've ever felt before, it's always there, even when I'm just sitting still, and it's so intense it's making it hard for me to even move around, like doing the simplest things is a struggle, and I'm getting really scared that something's seriously wrong.""",Abdominal pain,Abdominal pain
"""Abdominal pain when I eat, Abdominal pain when I drink, Abdominal pain when I move, Abdominal pain when I stay still, Abdominal pain at night, Abdominal pain in the morning.""",Abdominal pain,Abdominal pain
"""I am experiencing a slight, yet utterly infuriating, episode of abdominal pain that has made a negligible impact on my daily activities, occurring infrequently and of minimal severity.""",Abdominal pain,Abdominal pain
"""A gentle ache in my belly, like a summer breeze on a warm day, whispers its presence, a soft murmur that stirs my soul, yet, altho it's a little bit of a bother, it dont interfere too much with my daily stroll, and as for how often it comes, well, it's a rare visitor, one that prefers to stay hidden, and as for how bad it is, well, that's a tricky question, for it's not really applicable, in the grand tapestry of my being, this ache is but a faint thread, a whisper of a whisper, a soft susurration that says, 'I'm here, but don't you worry, I'll be gone before you know it'.""",Abdominal pain,Abdominal pain
"""I've been having this gnawing, moderate abdominal pain that's not super frequent, but when it hits, it's like a dull ache that's always there, even when I'm doing stuff I love, like playing video games, but it's not so bad it stops me from doing daily activities, like going to the bathroom, or eating, or even taking a shower, it's just this low-grade, nagging discomfort that's always lurking in the back of my mind.""",Abdominal pain,Abdominal pain
"""I am presently experiencing intermittent mild abdominal discomfort, which, although not a frequent occurrence, has been causing a slight hindrance to my daily routine, manifesting as an occasional, yet tolerable, mild ache in the abdominal region.""",Abdominal pain,Abdominal pain
"""My stomach hurts alot and makes it dificult to do even the smallest things, like cooking or takin a shower, and its not somethin thats happend alot, but when it dos it dos it pretty bad, like a knife stabin me over and over again.""",Abdominal pain,"Abdominal pain, Bloating, Constipation, Decreased appetite, Diarrhea"
"""Occasional but super intense tummy aches that kinda ruin my day.""",Abdominal pain,Abdominal pain
"""My abdominal pain is a somewhat distressing yet tolerable condition that occasionally interferes with my daily routine, manifesting itself at a relatively low frequency, and I must admit that I am somewhat reluctant to disclose its exact severity, however I can assure you that it is not overly debilitating.""",Abdominal pain,Abdominal pain
"""I'm experiencing occasional, but not frequent, mild discomfort in my abdomen that doesn't significantly impact my daily routine.""",Abdominal pain,Abdominal pain
"""My stomach's been acting up, I get this weird pain that's only happening sometimes, it's not super bad, but it's still messing with me.""",Abdominal pain,Abdominal pain
"""My abdominal pain is a moderate annoyance that rarely decides to make an appearance, but when it does, it's a decent-sized ache that interferes with my daily activities just a little bit, like a nagging roommate who's not completely ruining the party, but still a bit of a pain to deal with.""",Abdominal pain,Abdominal pain
"""An uninvited guest, abdominal pain, whispers its presence, a gentle yet insistent visitor, rarely arriving, yet persisting, a mild affliction, that troubles me, a little, each day.""",Abdominal pain,Abdominal pain
"""My stomach's been killin' me, it hurts so bad, like, I can barely move, and it's not like it happens all the time, but when it does, it's like, this searing pain that's just, like, crippling, it's really severe, and it's been interfering with my daily life, like, I can't even eat or sleep, it's so bad, I'm literally scared to move.""",Abdominal pain,"Abdominal pain, Bloating, Constipation, Diarrhea, Fecal incontinence"
"""I am experiening abdominal pain that interfers somewhat with my daily activites, it is almost constanly present and is of very severe severity, the pain is extremly sharp and stabbing, it feels like a knifelike sensation in my abdomin, I am afrayd it may be a sign of somthing serius.""",Abdominal pain,"Abdominal pain, Constipation"
"""A gentle ache within my belly, a constant companion that whispers its presence almost without cease.""",Abdominal pain,Abdominal pain
"""My abdominl pain is a bit of a hassle as it interfiers with my daily activites, it happends almost constatly but its not too bad, it dosnt hurt alot.""",Abdominal pain,Abdominal pain
"""Abdominal pain: Interference with daily activities is somewhat noticeable, occurring almost constantly, with no clear severity assessment.""",Abdominal pain,Abdominal pain
"""Intermittent, moderate abdominal discomfort that somewhat hinders daily activities almost constantly, described as cramping, bloating, and tenderness in the lower abdominal region, with occasional nausea and vomiting.""",Abdominal pain,"Abdominal pain, Bloating"
"""I've been experiening mild abdomnal pain almost constintly, it's been a bit of a challange to do my daily activites, like cooking and exercis, but it's not completly debilitating, I'd say it's somewhat of an issue, the pain is not too severe, but it's defintly there, and it's been going on for a while now.""",Abdominal pain,"Abdominal pain, Constipation"
"""Ugh, my gut's been killing me, it hurts almost constantly, like, every single day, and it's super severe, I can barely do anything.""",Abdominal pain,"Abdominal pain, Bloating, Constipation, Decreased appetite, Diarrhea"
"""The abdominal pain I am experincing has been causng me considderable distres, espeacially when it comes to perfroming daily activites, such as eating and walking, which have becom somewhat dificult due to the extreem severity of the pain, although I would prefer not to discus the frequensy of the sympotms in this regard.""",Abdominal pain,"Abdominal pain, Bloating, Constipation, Decreased appetite, Diarrhea"
"""A gnawing ache, a subtle guest, that whispers 'present' in hollowed halls.""",Abdominal pain,General pain
"""Abdominal pain: None, Somewhat, N/A, N/A.""",Abdominal pain,Abdominal pain
"""My abdomin pain is absolutly killing me, it's somethin that's been goin on for a while now and it's gettin in the way of my daily activites, like i cant even get outta bed without feelin like i'm goin to pass out, the pain is like a sharp knifin sensation in my stomach that just wont quit, i cant even rememba the last time i felt good, it's been a constant thorn in my side, and i'm gettin so fed up with it, it's like my insides are doin the cha cha slide or somethin, it's all twisted and messed up, i dont no what's goin on or how to stop it, it's drivin me absolutly crazy!""",Abdominal pain,Abdominal pain
"""I am experiencing moderate abdominal pain, which is somewhat interfering with my daily activities, and I must confess that the frequency and intensity of these discomforts are causing me considerable distress, but I shall endeavour to provide more information if required.""",Abdominal pain,Abdominal pain
"""Abdominal pain's a minor annoyance, it's not like I'm crippled or anything, it's just a mild, somewhat frequent, don't-really-want-to-talk-about-it, thing that doesn't interfere too much with my daily life, so shut up about it.""",Abdominal pain,Abdominal pain
"""I am currently experiencing somewhat debilitating abdominal pain, the severity of which is quite pronounced, thereby significantly interfering with my daily routine.""",Abdominal pain,Abdominal pain
"""My abdominal pain is somewhat impacting my daily routine, occurring occasionally, but when it does, the discomfort is extremely intense, making it challenging to move around or even sit comfortably, and I've been experiencing it frequently enough to take notice, but it's not a constant issue, so I'd rate its severity as very severe, with episodes lasting for a considerable amount of time.""",Abdominal pain,Abdominal pain
"""I'm experiencing occasional abdominal pain that somewhat affects my daily routine, but to be honest, it's hard for me to pinpoint how bad it really is.""",Abdominal pain,Abdominal pain
"""My gut's been acting like a bloody idiot, giving me some minor cramps here and there, but it's not like I'm crippled or anything.""",Abdominal pain,Minor cramps
