Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
" ""My gut is a bottomless pit, spewing forth a constant stream of diarrhea, as if my insides are trying to escape the confines of my skin.""",Diarrhea,Frequency,Occasionally,Poetic/Literary Register,Angry,4,False,False,False
" ""I've been having this bloody diarrhea for weeks now, and it's getting bloody annoying. I mean, I know I'm sick, but I'm not an idiot, I know when I'm sick, and I know when I'm not. But this diarrhea, it's just not stopping. I mean, I know I should probably go see a doctor or something, but I'm just too bloody lazy. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I",Diarrhea,Frequency,Frequently,Informal Register,Insulting,4,True,False,True
" ""I got the runs so bad I shat myself in the bed, you fat fuck.""",Diarrhea,Frequency,Never,Vulgar Register,Insulting,2,False,False,True
" ""I've been having the runs for a few days now, but it's only happened like 3 times so I thought it was just a one off thing. But now I'm worried it might be something more serious.""",Diarrhea,Frequency,Rarely,Informal Register,Friendly,4,False,False,True
" ""I'm so embarrassed when I have an accident. I try to hide it but it's hard.""",Fecal incontinence,Interference (with daily activities),Not at all,Informal Register,Fearful,2,False,True,False
" ""I cant leave the house no more cuz i dont wanna have an accident in the street""",Fecal incontinence,Interference (with daily activities),A little bit,Vulgar Register,Fearful,2,False,False,True
" ""I can't leave the house no more, I'm always shitting myself, and it's always in the most inopportune moments, like when I'm trying to order food or when I'm on the bus, it's so embarrassing, I can't even look people in the eye anymore.""",Fecal incontinence,Interference (with daily activities),Somewhat,Informal Register,Insulting,4,False,False,True
" ""I can't control when I poop.""",Fecal incontinence,Interference (with daily activities),Quite a bit,Neutral/Standard Register,Confused,1,False,False,False
" ""My life has been turned upside down by this constant fear of having an accident and soiling myself. I am always on high alert, trying to sense when I need to use the bathroom, but I never know when it will happen. I have become so anxious that I avoid going out in public for fear of having an accident in a restaurant or on a bus. I feel like I am trapped in my own home, unable to enjoy the world around me. I am so tired of being embarrassed and ashamed of my body.""",Fecal incontinence,Interference (with daily activities),Very much,Poetic/Literary Register,Friendly,4,False,True,False
" ""My bowels are in a constant state of flux, as if they were a tempestuous sea, and I am but a ship, tossed about by the waves, unable to find a safe harbor.""",Fecal incontinence,Frequency,Almost constantly,Poetic/Literary Register,Confused,5,False,False,False
" ""Fecal incontinence, a constant fear of soiling oneself, a constant anxiety of being unable to control one's own bodily functions, a constant shame of losing control of one's own body, a constant fear of being ridiculed and laughed at by others, a constant fear of being rejected by others, a constant fear of being alone, a constant fear of dying alone, a constant fear of being forgotten, a constant fear of being buried alive, a constant fear of being exhumed, a constant fear of being cremated, a constant fear of being burned alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive",Fecal incontinence,Frequency,Not sexually active,Poetic/Literary Register,Fearful,4,True,False,False
" ""I can't control when I take a shit, it just comes out when I don't want it to. I'm so sick of having to wear diapers and having to clean up after myself.""",Fecal incontinence,Frequency,Prefer not to answer,Vulgar Register,Angry,3,False,False,False
" ""I'm so sick of having to deal with this constant feeling of having to take a dump. I mean, I know I'm sick, but I'm not that sick. I just have to go to the bathroom more often than usual, and when I do, I have to go really bad. And sometimes, I just can't hold it in and I end up having an accident. It's so embarrassing.""",Fecal incontinence,Frequency,Occasionally,Informal Register,Angry,3,False,True,False
" ""I have been experiencing fecal incontinence for the past three months now, and it happens to me at least three times a week.""",Fecal incontinence,Frequency,Frequently,Formal Register,Neutral,4,False,True,False
" ""I'm so sick of having to deal with this constant diarrhea and losing control of my bowels. It's so embarrassing having to run to the bathroom every five minutes.""",Fecal incontinence,Frequency,Never,Neutral/Standard Register,Insulting,4,False,False,False
" ""I'm so embarrassed when I have an accident. It happens so rarely, but when it does, I just want to hide and hope no one saw me.""",Fecal incontinence,Frequency,Rarely,Neutral/Standard Register,Fearful,3,False,False,False
" ""My stomach is always bloated and I feel like I'm about to explode, and I can't control the gas that comes out of me, it's like a volcano erupting, and it's so embarrassing when it happens in public, I feel like I'm going to die from the shame.""",Gas,Presence/Absence,Not sexually active,Poetic/Literary Register,Angry,5,False,False,False
" ""I have this constant farting problem. It's so embarrassing. I try to hold it in but it just comes out. I'm so sick of it.""",Gas,Presence/Absence,Prefer not to answer,Neutral/Standard Register,Insulting,2,False,False,False
" ""I cant stop farting its so annoying""",Gas,Presence/Absence,Not applicable,Neutral/Standard Register,Angry,1,False,False,True
" ""I got this really bad gas all the time, it's like a constant farting, it's really embarrassing, I try to hold it in but it just comes out, I feel like I'm always farting, it's really annoying, I try to eat less beans and broccoli but it doesn't help, I try to eat more fiber but it doesn't help, I try to drink more water but it doesn't help, I try to eat less dairy but it doesn't help, I try to eat less red meat but it doesn't help, I try to eat less processed foods but it doesn't help, I try to eat less sugar but it doesn't help, I try to eat less salt but it doesn't help, I try to eat less alcohol but it doesn't help, I try to eat less caffeine but it doesn't help, I try to eat less chocolate but it doesn't help, I try to eat less spicy food but it doesn't help, I try to eat less fried food but it doesn't help, I try to eat less fast food but it doesn't help, I try to eat less takeout but it doesn't help, I try to eat less delivery food but it doesn't help, I try to eat less restaurant food but it doesn't help, I try to eat less food from the fridge but it doesn't help, I try to eat less leftovers but it doesn't help, I try to eat less food from the pantry",Gas,Presence/Absence,No,Vulgar Register,Neutral,5,True,False,False
" ""I have this constant feeling of bloating and gas in my stomach and it makes me so angry!""",Gas,Presence/Absence,Yes,Neutral/Standard Register,Angry,3,False,True,True
