,Dialogue,True_Symptom,Extracted_Symptom
120," ""I can't control when I take a shit, it just comes out when I don't want it to. I'm so sick of having to wear diapers and having to clean up after myself.""",Fecal incontinence,"['Decreased appetite', 'Fatigue', 'Insomnia', 'Anxious', 'Discouraged', 'Sad']"
121," ""I'm so sick of having to deal with this constant feeling of having to take a dump. I mean, I know I'm sick, but I'm not that sick. I just have to go to the bathroom more often than usual, and when I do, I have to go really bad. And sometimes, I just can't hold it in and I end up having an accident. It's so embarrassing.""",Fecal incontinence,"['Abdominal pain', 'Bloating', 'Constipation', 'Decreased appetite', 'Diarrhea', 'Fecal incontinence']"
122," ""I have been experiencing fecal incontinence for the past three months now, and it happens to me at least three times a week.""",Fecal incontinence,['Fecal incontinence']
123," ""I'm so sick of having to deal with this constant diarrhea and losing control of my bowels. It's so embarrassing having to run to the bathroom every five minutes.""",Fecal incontinence,"['Abdominal pain', 'Bloating', 'Diarrhea', 'Fecal incontinence', 'Gas', 'Heartburn']"
124," ""I'm so embarrassed when I have an accident. It happens so rarely, but when it does, I just want to hide and hope no one saw me.""",Fecal incontinence,['Cracking at the corners of the mouth (cheilosis/cheilitis)']
125," ""My stomach is always bloated and I feel like I'm about to explode, and I can't control the gas that comes out of me, it's like a volcano erupting, and it's so embarrassing when it happens in public, I feel like I'm going to die from the shame.""",Gas,"['Abdominal pain', 'Bloating', 'Nausea']"
126," ""I have this constant farting problem. It's so embarrassing. I try to hold it in but it just comes out. I'm so sick of it.""",Gas,"['Abdominal pain', 'Bloating', 'Constipation', 'Decreased appetite', 'Diarrhea', 'Fecal incontinence']"
127," ""I cant stop farting its so annoying""",Gas,"['Abdominal pain', 'Bloating', 'Constipation']"
128," ""I got this really bad gas all the time, it's like a constant farting, it's really embarrassing, I try to hold it in but it just comes out, I feel like I'm always farting, it's really annoying, I try to eat less beans and broccoli but it doesn't help, I try to eat more fiber but it doesn't help, I try to drink more water but it doesn't help, I try to eat less dairy but it doesn't help, I try to eat less red meat but it doesn't help, I try to eat less processed foods but it doesn't help, I try to eat less sugar but it doesn't help, I try to eat less salt but it doesn't help, I try to eat less alcohol but it doesn't help, I try to eat less caffeine but it doesn't help, I try to eat less chocolate but it doesn't help, I try to eat less spicy food but it doesn't help, I try to eat less fried food but it doesn't help, I try to eat less fast food but it doesn't help, I try to eat less takeout but it doesn't help, I try to eat less delivery food but it doesn't help, I try to eat less restaurant food but it doesn't help, I try to eat less food from the fridge but it doesn't help, I try to eat less leftovers but it doesn't help, I try to eat less food from the pantry",Gas,"['Abdominal pain', 'Bloating', 'Constipation', 'Decreased appetite', 'Diarrhea', 'Fecal incontinence']"
129," ""I have this constant feeling of bloating and gas in my stomach and it makes me so angry!""",Gas,"['Abdominal pain', 'Bloating']"
130," ""I got this burning sensation in my chest, it's like fire, and it's always there, even when I'm not eating.""",Heartburn,['Heartburn']
131," ""I got this burning sensation in my chest, like fire was burning inside me.""",Heartburn,['Heartburn']
132," ""I got this burning sensation in my chest, like fire was burning inside me, and it's been happening for months now. It's like a acid reflux or something, but it's not just when I eat, it's all the time. And it's not just the burning sensation, it's like a sour taste in my mouth too. I tried to ignore it, but it's getting worse and worse.""",Heartburn,"['Heartburn', 'Nausea', 'Acid reflux']"
133," ""I've been having this burning sensation in my chest every now and then for the past month or so. It's like fire is burning inside of me. It's really uncomfortable and it makes me feel anxious.""",Heartburn,['Heartburn']
134," ""I have been experiencing heartburn for the past few months now, and it has been occurring to me at least three to four times a week. It usually starts after I eat a large meal, and the pain lasts for about an hour or so. The pain is severe enough that I have to take antacids to alleviate it, and even then, it takes a while for the pain to subside. I have tried to change my diet and eating habits, but it does not seem to help. I am worried that this heartburn might be a sign of something more serious.""",Heartburn,"['Heartburn', 'Nausea', 'Vomiting', 'Abdominal pain', 'Bloating', 'Constipation']"
135," ""I never had heartburn before but now it's like a fire in my chest all the time.""",Heartburn,['Heartburn']
136," ""Acid reflux, a burning sensation in the chest, regurgitation of food, coughing, hoarseness, sore throat, tightness in the chest, difficulty swallowing, belching, nausea, vomiting, and a sour taste in the mouth.""",Heartburn,"['Heartburn', 'Coughing', 'Shortness of breath', 'Wheezing', 'Heart palpitations', 'Acid reflux']"
137," ""Oh, my heart is on fire, it burns like a raging inferno, it's as if my insides are being consumed by a thousand suns, it's a burning sensation that pierces through my chest and spreads to my throat, it's as if I'm being slowly roasted alive, oh, the agony, the torment, the sheer torture of it all!""",Heartburn,['Heart palpitations']
138," ""I have been experiencing heartburn for the past few months.""",Heartburn,['Heartburn']
139," ""I cant believe i got this heartburn again, its so annoying!""",Heartburn,['Heartburn']
140," ""My heart is on fire, as if a flame were burning within my chest, and it is consuming me from the inside out.""",Heartburn,['Heart palpitations']
141," ""My heart is on fire, and it feels as if it is burning through my chest.""",Heartburn,['Heart palpitations']
142," ""I'm tellin' ya, doc, I got this burnin' sensation risin' up from me gut, and it's not just a little bit of a burn, it's a full-on inferno, ya hear me? It's like me insides are tryin' to cook me from the inside out, and I'm gettin' sick and tired of all the antacids I gotta pop like candy. I mean, I know I'm not supposed to eat all this greasy shit, but come on, a guy's gotta live, ya know? So either give me a solution or just give me a refund, 'cause I ain't got all day to sit around and listen to your fancy medical jargon.""",Heartburn,"['Abdominal pain', 'Bloating', 'Nausea', 'Vomiting']"
143," ""I have been having this burning sensation in my chest after eating for a while now.""",Heartburn,['Heartburn']
144," ""I have been experiencing a burning sensation in my chest for the past few days.""",Heartburn,['Heartburn']
145," ""I have been hiccuping for the past three days and it is almost constant. It is so annoying that I cannot even sleep at night. It is like a constant interruption. I have tried holding my breath, drinking water, and even eating pickles but nothing seems to work. It is so frustrating that I want to scream. I hope the doctor can help me with this problem.""",Hiccups,['Hiccups']
146," ""i cant stop hiccuping its been like this for a week now and its getting worse and worse i cant even sleep at night because of it""",Hiccups,['Hiccups']
147," ""I got these goddamn hiccups and I can't stop 'em. I been hiccupin' for like 3 days now and I'm gettin' really worried. I tried drinkin' water, eatin' slowly, breathin' into a bag, and even holdin' my breath for a bit but nothin' seems to work. I'm gettin' really tired of these goddamn hiccups.""",Hiccups,['Hiccups']
148," ""Oh, the infernal hiccup! It's as if my diaphragm has been possessed by a demon, and it's determined to make me sound like a dying duck. It's as if my insides are trying to escape through my esophagus, and I'm left gasping for air like a fish out of water. It's a constant reminder that I'm a prisoner in my own body, and I'm powerless to stop it. And to make matters worse, it's as if my brain has been hijacked by a sadistic comedian, and it's determined to make me laugh at the most inopportune moments. It's a curse, I tell you! A curse!""",Hiccups,['Hiccups']
