,Dialogue,True_Symptom,Extracted_Symptom
132," ""I have been experiencing these bloody sores in my mouth and throat for quite some time now, and I must say it is quite annoying. They are somewhat painful, and I find it difficult to eat and talk at the same time.""",Mouth/throat sores,mouth/throat sores
133," ""I've got these bloody sores in my mouth and throat, and it's been going on for ages. I'm so sick of it.""",Mouth/throat sores,mouth/throat sores
134," ""I have been experiencing some mouth/throat sores for the past few days, and they are somewhat painful.""",Mouth/throat sores,mouth/throat sores
135," ""I've got these blisters in me mouth and throat, and they're really sore, man. I can't even swallow properly, and it hurts like hell when I try to talk.""",Mouth/throat sores,mouth/throat sores
136," ""I've got these bloody sores in me mouth and throat, it's like I've swallowed a bloody fire and it's burning me from the inside out, I can't even swallow properly, it's like trying to swallow a bloody brick, and it hurts like hell, I can't even talk properly, I sound like a bloody drunk, and it's so bloody embarrassing, I just want to die, I can't take this anymore, I'm going to lose me mind if this carries on, I just want to be normal again, I just want to be able to talk and eat and sleep properly again, please make these sores go away, I can't take this anymore, I'm begging you, please make them go away, I'll do anything, just make them go away, I can't take this anymore, I'm going to go mad if this carries on, please make them go away, I'm begging you, please make them go away, I'll do anything, just make them go away, I can't take this anymore, I'm going to lose me mind if this carries on, please make them go away, I'm begging you, please make them go away, I'll do anything, just make them go away, I can't take this anymore, I'm going to go mad if this carries on, please make them go away, I'm begging you, please make them go away, I'll do anything, just make them go away",Mouth/throat sores,mouth/throat sores
137," ""My mouth is a battlefield, a bloody war zone where my tongue is the general, leading the charge against the enemy forces of bacteria and virus.""",Mouth/throat sores,mouth sores
138," ""I got these bloody sores in the back of my throat and on the inside of my mouth. They're itchy as hell and keep bleeding. I can't eat or sleep properly because of the pain and discomfort. I'm so angry that I have to deal with this shit.""",Mouth/throat sores,mouth/throat sores
139," ""I have these open sores all over my mouth and throat.""",Mouth/throat sores,mouth/throat sores
140," ""I got these bloody sores in me mouth and throat, and they are so painful, I can't even swallow properly. They are all over the place, inside me mouth and throat, and they are really sore and tender. I can feel them when I talk, and when I eat or drink, it's like fire going down me throat. I can't even sleep properly because of the pain, and I'm so tired and worn out from not being able to eat or drink properly. I'm so frustrated and upset, and I just want these bloody sores to go away already.""",Mouth/throat sores,mouth/throat sores
141," ""My mouth is a battlefield, with sores of all shapes and sizes, each one a fiery red, as if a thousand tiny suns had burst into flame within my mouth.""",Mouth/throat sores,mouth/throat sores
142," ""I got these bloody sores in me mouth and throat, and they're really painful, mate. I can't even swallow properly, and it's making me feel sick as a dog. I've had 'em for a few days now, and they're getting worse, not better. I've tried gargling with salt water and taking painkillers, but it ain't doing much good. I'm worried I might have some sort of infection or cancer or something. I'm due to see the doc next week, but I'm worried sick about it, mate.""",Mouth/throat sores,mouth/throat sores
143," ""I've got these blisters in my mouth and throat, it's so painful to eat and drink.""",Mouth/throat sores,mouth/throat sores
144," ""I have these sores in my mouth and throat that are really painful and keep coming back.""",Mouth/throat sores,mouth/throat sores
145," ""My mouth is a battlefield of blisters and sores, a canvas of crimson and white.""",Mouth/throat sores,mouth/throat sores
146," ""I've been having these little sores in my mouth and throat for a while now, but I thought it was just stress or something. But now I'm starting to get worried because they're getting bigger and more painful.""",Mouth/throat sores,mouth/throat sores
147," ""I'm surprised that you can't see that I have mouth/throat sores. It's quite obvious, really.""",Mouth/throat sores,mouth/throat sores
148," ""I have these sores in my mouth and throat that are quite painful.""",Mouth/throat sores,mouth/throat sores
149," ""I got these blisters in my mouth and throat, and they are so painful. I can't even swallow properly. I've had them for a few days now, and they are getting worse. I've tried to ignore them, but I can't eat or sleep properly. I'm so worried about them. I hope I can get better soon.""",Mouth/throat sores,mouth/throat sores
150," ""I have these blisters in my mouth and throat that are really painful and keep getting bigger.""",Mouth/throat sores,mouth/throat sores
151," ""I got these bloody sores in the back of my throat and on the inside of my mouth. I'm scared I might swallow some of them and choke to death.""",Mouth/throat sores,mouth/throat sores
152," ""I have been experiencing mouth and throat sores quite a bit lately. They are very painful and make it difficult for me to eat and drink.""",Mouth/throat sores,mouth/throat sores
153," ""I have these weird blisters in my mouth and throat, and they're really painful. I tried to eat some yogurt to help with the pain, but it just made it worse.""",Mouth/throat sores,mouth/throat sores
154," ""My mouth is a battlefield, with sores that are as red as rubies, and as sore as a thousand suns.""",Mouth/throat sores,mouth sores
155," ""I got these bloody sores in me mouth and throat and they are so painful, I can't even swallow properly, it's like acid is burning me insides.""",Mouth/throat sores,mouth/throat sores
156," ""I got these blisters in my mouth and throat, and they're really painful. I don't know what the hell caused them, but I hope they heal soon.""",Mouth/throat sores,mouth/throat sores
157," ""My mouth is a bloody battlefield, a war zone of sores and blisters, each one a tiny explosion of pain, a festering sore that makes every word I speak a bloody battle cry.""",Mouth/throat sores,mouth sores
158," ""I have been experiencing mouth and throat sores for a while now, and they are very painful. They are also very red and swollen, and they bleed easily when I brush my teeth or eat. I am very worried that I may have oral cancer.""",Mouth/throat sores,mouth/throat sores
