,Dialogue,True_Symptom,Extracted_Symptom
104," ""My appetite has been dwindling down to a mere trickle, a faint echo of what it once was, a shadow of its former self, a pale reflection of the ravenous beast that once roamed the land, now reduced to a mere whisper, a faint murmur, a gentle breeze that rustles the leaves of my stomach, a gentle caress that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a gentle whisper that awakens the beast within, a gentle nudge that stirs the pot of my hunger, a",Decreased appetite," appetite, nausea, vomiting, diarrhea, constipation, abdominal pain, fatigue, loss of appetite, weight loss, decreased food intake, dysphagia, dyspepsia, abdominal discomfort, abdominal distension, abdominal tenderness, bowel frequency, bowel habits, bowel movement, bowel movement pattern, bowel movement timing, bowel movement volume, defecation, defecation habits, defecation pattern, defecation timing, defecation volume, fecal incontinence, fecal leakage, fecal urgency, fecal weight, gastrointestinal discomfort, gastrointestinal fullness, gastrointestinal pain, gastrointestinal tenderness, gastrointestinal tightness, hunger, increased appetite, oral mucosa changes, oral mucosa dryness, oral mucosa inflammation, oral mucosa ulceration, oral mucosa bleeding, oral mucosa discoluration, oral mucosa pigmentation, oral mucosa swelling, oral mucosa erythema, oral mucosa dryness, oral mucosa irritation, oral mucosa pain, oral mucosa sensitivity, oral mucosa tingling, oral mucosa numbness, oral mucosa burning, oral mucosa itching, oral mucosa prickling, oral mucosa stinging, oral mucosa tenderness, oral mucosa tightness, oral mucosa discomfort, oral mucosa fullness, oral mucosa bloating, oral mucosa distension, oral mucosa swelling, oral mucosa redness, oral mucosa dryness, oral mucosa irritation, oral muc"
105," ""I have been feeling really weak and tired lately, and I have no appetite at all.""",Decreased appetite," fatigue, anorexia"
106," ""I've been having diarrhea for almost a week now. It's been almost constantly, and it's been really watery. I've tried to eat some solid foods, but it just comes back up. I've also been feeling really nauseous and tired. I've been sleeping a lot, but I still feel really fatigued. I've also been having some stomach cramps, but they're not too bad. I've been trying to drink some fluids, but I'm not really thirsty. I've also been having some headaches, but they're not too bad either. I've been trying to go to work, but I'm not really feeling up to it. I've been trying to take some time off, but I'm not really sure if I should. I've been trying to talk to my doctor, but I'm not really sure what to say. I've been trying to take some medication, but I'm not really sure what to take. I've been trying to eat some healthy foods, but I'm not really sure what to eat. I've been trying to exercise, but I'm not really sure what to do. I've been trying to meditate, but I'm not really sure what to do. I've been trying to practice some yoga, but I'm not really sure what to do. I've been trying to read some books, but I'm not really sure what to read. I've been trying to watch some TV, but I",Diarrhea," diarrhea, nausea, fatigue, stomach cramps, headache, vomiting, abdominal pain, loss of appetite, weight loss, constipation, dry mouth, mouth ulcers, dysphagia, dyspnea, cough, wheezing, chest pain, palpitations, edema, urinary incontinence, urinary retention, dysuria, hematuria, polyuria, polydipsia, decreased libido, erectile dysfunction, pain with urination, pain with defecation, pain with sexual intercourse, pain with injection, pain with blood puncture, pain with venous access device insertion, pain with catheterization, pain with wound care, pain with skin care, pain with bathing, pain with showering, pain with dressing, pain with transfer, pain with walking, pain with standing, pain with sitting, pain with lying down, pain with movement, pain with pressure, pain with touch, pain with temperature change, pain with vibration, pain with percussion, pain with palpation, pain with passive movement, pain with active movement, pain with joint movement, pain with joint manipulation, pain with joint injection, pain with joint aspiration, pain with joint surgery, pain with injection site reaction, pain with blood puncture site reaction, pain with venous access device insertion site reaction, pain with catheterization site reaction, pain with wound care site reaction, pain with skin care site reaction, pain with bathing site reaction, pain with showering site reaction, pain with dressing site reaction"
107," ""My gut is a bottomless pit, and my bowel movements are a never-ending stream of diarrhea, a constant reminder of my pathetic existence.""",Diarrhea," diarrhea, bowel movements, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending, bottomless, pit, gut, stream, constant, reminder, existence, pathetic, never-ending,"
108," ""I've been having diarrhea for a few days now. It's been really watery and I've had to run to the bathroom a few times.""",Diarrhea," diarrhea, nausea, vomiting, abdominal pain, fatigue, loss of appetite, weight loss, sensory disturbances, headache, insomnia, constipation, dyspnea, cough, hemoptysis, chest pain, edema, peripheral neuropathy, dysphagia, dyspepsia, nausea and vomiting, abdominal discomfort, abdominal distension, abdominal tenderness, bowel frequency, bowel habits, bowel movements, color of the stool, consistency of the stool, volume of the stool, stool shape, presence of blood in the stool, presence of mucus in the stool, passage of gas, presence of sugar in the urine, presence of protein in the urine, presence of bilirubin in the urine, presence of casts in the urine, appearance of the urine, color of the urine, clarity of the urine, quantity of the urine, frequency of the urine, nocturia, dysmenorrhea, changes in menstrual flow, changes in menstrual duration, changes in menstrual bleeding pattern, changes in menstrual bleeding amount, changes in premenstrual symptoms, changes in postmenstrual symptoms, changes in postmenopausal symptoms, changes in postmenopausal bleeding, changes in postmenopausal bleeding pattern, changes in postmenopausal bleeding amount, changes in postmenopausal bleeding duration, changes in postmenopausal bleeding frequency, changes in postmenopausal bleeding interval, changes in postmenopausal bleeding pattern, changes in postmenopausal bleeding amount, changes"
109," ""My gut is a bottomless pit, spewing forth a constant stream of diarrhea, as if my insides are trying to escape the confines of my skin.""",Diarrhea," diarrhea, nausea, vomiting, abdominal pain, loss of appetite, weight loss, fatigue, weakness, malaise, lethargy, anorexia, cachexia, dysphagia, dyspepsia, abdominal discomfort, abdominal cramps, abdominal distension, bowel incontinence, decreased appetite, decreased food intake, decreased oral intake, decreased thirst, decreased water intake, decreased fluid intake, decreased urine output, decreased sweat, decreased salivation, decreased lacrimation, dry mouth, dry eyes, dry skin, dry mucous membranes, dry throat, dry vagina, dry mouth and throat, dry eyes and mouth, dry skin and eyes, dry mucous membranes and eyes, dry throat and eyes, dry vagina and mouth, dry mouth throat and eyes, dry eyes mouth and throat, dry skin eyes and mouth, dry mucous membranes eyes and mouth, dry throat eyes and mouth, dry vagina eyes and mouth, dry mouth throat and vagina, dry eyes mouth and vagina, dry skin eyes mouth and vagina, dry mucous membranes eyes mouth and vagina, dry throat eyes mouth and vagina, dry vagina mouth throat and eyes, dry eyes mouth throat and vagina, dry skin eyes mouth throat and vagina, dry mucous membranes eyes mouth throat and vagina, dry throat eyes mouth throat and vagina, dry vagina eyes mouth throat and vagina, dry mouth throat eyes and vagina, dry eyes mouth skin and vagina, dry skin eyes mouth and vagina, dry mucous membranes eyes mouth skin"
110," ""I've been having this bloody diarrhea for weeks now, and it's getting bloody annoying. I mean, I know I'm sick, but I'm not an idiot, I know when I'm sick, and I know when I'm not. But this diarrhea, it's just not stopping. I mean, I know I should probably go see a doctor or something, but I'm just too bloody lazy. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I just can't be arsed. I mean, I know I should probably take some time off work and go see a doctor, but I",Diarrhea," bloody diarrhea, vomiting, nausea, fatigue, weakness, lethargy, anorexia, weight loss, abdominal pain, abdominal discomfort, loss of appetite, decreased food intake, dry mouth, decreased saliva production, decreased oral intake, difficulty swallowing, dysphagia, dyspepsia, dyspnea, shortness of breath, labored breathing, difficulty breathing, chest pain, palpitations, rapid heartbeat, irregular heartbeat, heart rhythm disturbances, heart arrhythmias, heart palpitations, headache, migraine, dizziness, lightheadedness, loss of balance, loss of coordination, numbness, paresthesia, tingling, muscle weakness, muscle atrophy, muscle cramps, muscle spasms, muscle pain, myalgia, joint pain, arthralgia, back pain, neck pain, stiffness, joint stiffness, joint swelling, joint effusion, joint deformities, joint contractures, joint instability, joint laxity, joint pain, joint tenderness, joint swelling, joint effusion, joint deformities, joint contractures, joint instability, joint laxity, joint pain, joint tenderness, joint swelling, joint effusion, joint deformities, joint contractures, joint instability, joint laxity, joint pain, joint tenderness, joint swelling, joint effusion, joint deformities, joint contractures, joint instability, joint laxity, joint pain, joint tenderness, joint swelling, joint effusion, joint deformities"
111," ""I got the runs so bad I shat myself in the bed, you fat fuck.""",Diarrhea," diarrhea, incontinence, pain, discomfort, anxiety, depression, fatigue, nausea, vomiting, loss of appetite, weight loss, insomnia, fever, chills, night sweats, swelling, edema, rash, itching, dry skin, dry mouth, mouth ulcers, eye redness, eye discharge, ear redness, ear discharge, nose bleed, nasal secretions, throat irritation, cough, shortness of breath, breathing difficulty, chest pain, heart palpitations, abdominal pain, abdominal swelling, abdominal distension, abdominal tenderness, abdominal mass, blood in stool, bloody urine, dark urine, urine frequency, urine urgency, urinary incontinence, constipation, rectal bleeding, rectal pain, rectal discharge, sexual dysfunction, sexual desire decrease, sexual desire increase, vaginal discharge, vaginal bleeding, vaginal dryness, vaginal itching, vaginal pain, vaginal odor, vaginal redness, vaginal swelling, vaginal ulcers, vaginal warts, vaginal herpes, vaginal yeast infection, vaginal dryness, vaginal irritation, vaginal burning, vaginal discharge, vaginal odor, vaginal redness, vaginal swelling, vaginal ulcers, vaginal warts, vaginal herpes, vaginal yeast infection, vaginal dryness, vaginal irritation, vaginal burning, vaginal discharge, vaginal odor, vaginal redness, vaginal swelling, vaginal ulcers, vaginal warts, vaginal herpes, vaginal yeast infection, vaginal dryness, vaginal irritation, vaginal burning, vaginal discharge, vaginal odor, vaginal redness, vaginal"
112," ""I've been having the runs for a few days now, but it's only happened like 3 times so I thought it was just a one off thing. But now I'm worried it might be something more serious.""",Diarrhea," diarrhea, nausea, vomiting, abdominal pain, loss of appetite, weight loss, fatigue, weakness, malaise, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration, dehydration"
113," ""I'm so embarrassed when I have an accident. I try to hide it but it's hard.""",Fecal incontinence," urinary incontinence, bowel incontinence, constipation, diarrhea, nausea, vomiting, appetite loss, weight loss, fatigue, pain, depression, anxiety, sleep disorder, headache, dizziness, hearing loss, tinnitus, vision loss, blindness, dry mouth, mouth pain, swallowing difficulty, dysphagia, dyspnea, cough, sputum, hemoptysis, epistaxis, nasal discharge, nasal obstruction, sinusitis, sneezing, rhinorrhea, itchy eyes, watery eyes, dry eyes, eye pain, blurred vision, double vision, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping eyelid, drooling, drooping"
114," ""I cant leave the house no more cuz i dont wanna have an accident in the street""",Fecal incontinence," headache, dizziness, nausea, vomiting, diarrhea, constipation, abdominal pain, fatigue, pain, loss of appetite, weight loss, bladder issues, urinary incontinence, urinary retention, erectile dysfunction, decreased libido, vision changes, hearing changes, tinnitus, taste changes, smell changes, dry mouth, mouth pain, swallowing problems, cough, shortness of breath, chest pain, palpitations, abnormal heart rhythm, edema, skin changes, itching, sweating changes, hair changes, muscle strength changes, muscle mass changes, joint pain, joint stiffness, joint swelling, joint deformities, gait changes, balance problems, falls, memory changes, confusion, depression, anxiety, sleep changes, sexual dysfunction"""
115," ""I can't leave the house no more, I'm always shitting myself, and it's always in the most inopportune moments, like when I'm trying to order food or when I'm on the bus, it's so embarrassing, I can't even look people in the eye anymore.""",Fecal incontinence," diarrhea, incontinence, embarrassment, social phobia, anxiety, depression, fatigue, nausea, vomiting, appetite loss, weight loss, malaise, pain, discomfort, dry mouth, constipation, abdominal pain, stomach cramps, loss of appetite, decreased appetite, decreased food intake, decreased oral intake, dysphagia, dyspepsia, dyschezia, dysuria, urinary incontinence, urinary frequency, urinary urgency, urinary retention, hematuria, polyuria, polydipsia, decreased libido, erectile dysfunction, ejaculation difficulty, pain with ejaculation, decreased sexual activity, sleep disturbance, insomnia, restless sleep, dyspnea, shortness of breath, dyspnea at rest, dyspnea on exertion, dyspnea on minimal exertion, cough, sputum production, sputum color, pleuritic chest pain, chest pain, dysphonia, hoarseness, breathing difficulty, shortness of breath, breathing difficulty at rest, breathing difficulty on exertion, breathing difficulty on minimal exertion, nasal congestion, nasal discharge, sneezing, sinusitis, sinus congestion, sinus pressure, loss of taste, altered sense of taste, loss of smell, altered sense of smell, dry eyes, eye discharge, eye redness, eyelid swelling, eyelid edema, eyelid retraction, tearing, vision changes, blurred vision, double vision, eye pain, ear pain, hearing loss, tinnitus,"
116," ""I can't control when I poop.""",Fecal incontinence, diarrhea
117," ""My life has been turned upside down by this constant fear of having an accident and soiling myself. I am always on high alert, trying to sense when I need to use the bathroom, but I never know when it will happen. I have become so anxious that I avoid going out in public for fear of having an accident in a restaurant or on a bus. I feel like I am trapped in my own home, unable to enjoy the world around me. I am so tired of being embarrassed and ashamed of my body.""",Fecal incontinence," urinary incontinence, anxiety, fear, embarrassment, shame, fatigue, loss of control, social isolation, decreased quality of life, decreased enjoyment of life, avoidance of social situations, avoidance of public places, feeling trapped, sense of impending danger, inability to sense when one needs to use the bathroom, inability to control when one urinates, inability to predict when one will have an accident, inability to prevent an accident, inability to avoid an accident, inability to stop an accident once it starts, inability to recover from an accident, inability to clean up after an accident, inability to deal with the aftermath of an accident, inability to cope with the consequences of an accident, inability to deal with the emotional aftermath of an accident, inability to deal with the psychological aftermath of an accident, inability to deal with the social aftermath of an accident, inability to deal with the physical aftermath of an accident, inability to deal with the financial aftermath of an accident, inability to deal with the legal aftermath of an accident, inability to deal with the medical aftermath of an accident, inability to deal with the insurance aftermath of an accident, inability to deal with the employment aftermath of an accident, inability to deal with the housing aftermath of an accident, inability to deal with the transportation aftermath of an accident, inability to deal with the food aftermath of an accident, inability to deal with the clothing aftermath of an accident, inability to deal with the shelter aftermath of an accident, inability to deal with the safety aftermath of an accident"
118," ""My bowels are in a constant state of flux, as if they were a tempestuous sea, and I am but a ship, tossed about by the waves, unable to find a safe harbor.""",Fecal incontinence," diarrhea, nausea, vomiting, abdominal pain, fatigue, loss of appetite, weight loss, malaise, weakness, edema, dyspnea, cough, dysphagia, dyspepsia, abdominal distension, constipation, urinary incontinence, urinary retention, polyuria, bladder spasm, bladder pain, hematuria, urinary frequency, dysmenorrhea, menopause, hot flashes, night sweats, vaginal dryness, vaginal atrophy, vaginal discharge, vaginal odor, vaginal itching, vaginal irritation, vaginal pain, vaginal swelling, vaginal ulcers, vaginal bleeding, vaginal discharge, vaginal odor, vaginal itching, vaginal irritation, vaginal pain, vaginal swelling, vaginal ulcers, vaginal bleeding, vaginal discharge, vaginal odor, vaginal itching, vaginal irritation, vaginal pain, vaginal swelling, vaginal ulcers, vaginal bleeding, vaginal discharge, vaginal odor, vaginal itching, vaginal irritation, vaginal pain, vaginal swelling, vaginal ulcers, vaginal bleeding, vaginal discharge, vaginal odor, vaginal itching, vaginal irritation, vaginal pain, vaginal swelling, vaginal ulcers, vaginal bleeding, vaginal discharge, vaginal odor, vaginal itching, vaginal irritation, vaginal pain, vaginal swelling, vaginal ulcers, vaginal bleeding, vaginal discharge, vaginal odor, vaginal itching, vaginal irritation, vaginal pain, vaginal swelling, vaginal ulcers, vaginal bleeding, vaginal discharge, vaginal odor, vaginal itching, vaginal irritation, vaginal pain, vaginal swelling, vaginal ulcers, vaginal bleeding, vaginal discharge,"
119," ""Fecal incontinence, a constant fear of soiling oneself, a constant anxiety of being unable to control one's own bodily functions, a constant shame of losing control of one's own body, a constant fear of being ridiculed and laughed at by others, a constant fear of being rejected by others, a constant fear of being alone, a constant fear of dying alone, a constant fear of being forgotten, a constant fear of being buried alive, a constant fear of being exhumed, a constant fear of being cremated, a constant fear of being burned alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive, a constant fear of being buried alive",Fecal incontinence," fecal incontinence, fear of soiling oneself, anxiety of being unable to control one's own bodily functions, shame of losing control of one's own body, fear of being ridiculed and laughed at by others, fear of being rejected by others, fear of being alone, fear of dying alone, fear of being forgotten, fear of being buried alive, fear of being exhumed, fear of being cremated, fear of being burned alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried alive, fear of being buried"
