,Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
99," ""I been having this problem with my nose for a while now, but it's gotten worse recently. I been getting nosebleeds all the time, and it's really scary. I don't know what's causing it, but I think it might be because I been blowing my nose too much. I hope I can get some help for this problem, because it's really affecting my life.""",Nosebleed,Frequency,Never,Informal Register,Friendly,5,False,False,True
100," ""My nose bleeds so severely that I am left with a puddle of blood on the floor, and I am left feeling enraged and helpless.""",Nosebleed,Frequency,Severe,Poetic/Literary Register,Angry,4,False,False,False
101," ""I have nosebleeds sometimes.""",Nosebleed,Frequency,Rarely,Informal Register,Fearful,1,True,False,False
102," ""Oh my, I've been having these terrible nosebleeds lately, and they're getting worse and worse. It's like my nose is trying to escape from my face!""",Nosebleed,Frequency,Very severe,Poetic/Literary Register,Friendly,3,False,False,True
103," ""I have been experiencing occasional nosebleeds for a few months now.""",Nosebleed,Frequency,Rarely,Formal Register,Fearful,1,False,False,True
104," ""I've been having these frequent nosebleeds lately, and I'm really getting sick of it. I mean, I'm not even that sexually active, so I don't know what the hell is going on with my body.""",Nosebleed,Frequency,Not sexually active,Neutral/Standard Register,Insulting,3,True,True,True
105," ""I'm afraid I've been experiencing a rather annoying nosebleed lately. It's not too severe, but it's quite frequent, and it's really quite embarrassing.""",Nosebleed,Frequency,Rarely,Formal Register,Insulting,3,False,False,False
106," ""I've been having nosebleeds for a while now, but I'm not sure when it started. I think it's been a few months. It happens randomly, but it's usually when I'm lying down or sitting up. I don't think it's related to anything I'm doing, but I'm not sure. I don't have any other symptoms, just the nosebleeds. I've been trying to keep track of when they happen, but I'm not very good at it. I think I've had them about 4 or 5 times in the last month. I'm worried that it might be something serious.""",Nosebleed,Frequency,Prefer not to answer,Neutral/Standard Register,Confused,5,False,True,False
107," ""I was just sitting there and suddenly I felt like my nose was bleeding. I put a tissue on it and went to the bathroom to wash my face, but when I looked in the mirror again, there was a lot more blood. I'm really scared.""",Nosebleed,Frequency,Rarely,Informal Register,Confused,3,False,False,False
108," ""I have been having frequent nosebleeds.""",Nosebleed,Frequency,None,Neutral/Standard Register,Friendly,2,True,False,False
109," ""I been gettin' these nosebleeds every now and then, but I ain't never had one this bad before. I was just sittin' there watchin' TV and suddenly I'm bleedin' all over the place. I was so scared I called my wife and she came runnin' in and called the ambulance. I'm still a little shook up about it.""",Nosebleed,Frequency,Rarely,Vulgar Register,Friendly,3,False,False,False
110," ""I have been experiencing a slight nosebleed for the past few days. It is not very frequent but it is quite annoying.""",Nosebleed,Frequency,Not applicable,Formal Register,Friendly,2,False,False,True
111," ""My nose bleeds so rarely, but when it does, it's as if my very soul is weeping.""",Nosebleed,Frequency,Rarely,Poetic/Literary Register,Confused,2,False,True,True
112," ""I been having this problem with my nose for a while now, but it got worse today. I was just sitting at my desk and suddenly I started bleeding from my nose. I didn't know what to do so I just sat there for a bit until it stopped. But now I'm worried that it's going to happen again. I don't know what's wrong with me.""",Nosebleed,Frequency,Moderate,Neutral/Standard Register,Confused,4,False,True,True
113," ""I have been experiencing occasional nosebleeds for the past month or so, but they are not very severe and only last for a few seconds.""",Nosebleed,Frequency,Rarely,Formal Register,Neutral,3,False,False,True
114," ""I was just sitting at my desk when I started to feel dizzy and my nose started bleeding.""",Nosebleed,Frequency,Mild,Neutral/Standard Register,Fearful,4,False,False,False
115," ""I got nosebleed like twice in the past month. It's like a little trickle of blood from my nose and it's not too much but it's annoying as hell. It happens when I wake up in the morning or when I'm lying down and it's not like I'm doing anything strenuous or anything. I just sit up or stand up and it stops. It's not like I'm exercising or something. I don't know what the hell is going on with my body.""",Nosebleed,Frequency,Rarely,Vulgar Register,Neutral,5,True,False,True
116," ""What the bloody hell is wrong with me? I'm bleeding from my bloody nose!""",Nosebleed,Frequency,Severe,Vulgar Register,Insulting,1,False,False,False
117," ""I've been having nosebleeds almost constantly for the past few days.""",Nosebleed,Severity,Almost constantly,Neutral/Standard Register,Friendly,2,False,False,False
118," ""My nose bleeds so profusely that I can't even see where the blood is coming from, and I'm so enraged that I want to scream and cry and bang my head against the wall.""",Nosebleed,Severity,Very severe,Poetic/Literary Register,Angry,4,False,False,False
119," ""I'm always bloody nosed.""",Nosebleed,Severity,Almost constantly,Neutral/Standard Register,Insulting,1,False,True,False
120," ""My nose bleeds all the time, it's so annoying, I can't even have sex!""",Nosebleed,Severity,Not sexually active,Poetic/Literary Register,Angry,1,False,False,True
121," ""I have been having nosebleeds almost constantly for the past month now.""",Nosebleed,Severity,Almost constantly,Neutral/Standard Register,Neutral,2,False,False,True
122," ""I'm tellin' ya, I woke up this mornin' and I had blood all over the place. I mean, I was bleedin' like a stuck pig. I had to call my neighbor to come help me get to the hospital or I'd have bled to death.""",Nosebleed,Severity,Prefer not to answer,Vulgar Register,Angry,4,False,False,False
123," ""I've been having nosebleeds almost constantly for the past month now. It started out as just a little bit of blood in my nose, but now it's gotten so bad that I have to constantly blow my nose to get rid of the blood. It's really frustrating because I'm always worried that I'm going to start bleeding all over the place and I don't know what to do to stop it.""",Nosebleed,Severity,Almost constantly,Neutral/Standard Register,Friendly,5,False,False,False
124," ""I'm bleedin' from me nose, and it won't stop, and I'm gettin' all dizzy and stuff.""",Nosebleed,Severity,None,Vulgar Register,Fearful,5,False,False,False
125," ""I have been experiencing nosebleeds almost constantly for the past week.""",Nosebleed,Severity,Almost constantly,Formal Register,Neutral,1,False,False,True
126," ""I was just sitting at my desk when I started to feel dizzy and my nose started bleeding.""",Nosebleed,Severity,Not applicable,Neutral/Standard Register,Fearful,5,False,False,False
127," ""I got nosebleed almost constantly.""",Nosebleed,Severity,Almost constantly,Vulgar Register,Neutral,2,False,True,False
128," ""I'm tellin ya, I woke up this mornin and I had blood all over my face and sheets. I thought I was dyin or somethin. I mean, I've had nosebleeds before but this was like a faucet that just wouldn't turn off. I had to call my mom to come over and help me out. I'm tellin ya, I'm gettin too old for this shit.""",Nosebleed,Severity,Moderate,Informal Register,Insulting,5,False,False,True
